	/m/07sgjs2	Norway	Freestyle Skiing at the 1998 Winter Olympics - Women's Moguls	Bronze medal	Kari Traa	1998 Winter Olympics
	/m/07k7wh7	United Kingdom	Weightlifting at the 1964 summer Olympics - Men's Middle Heavyweight  82.5-90 kg	Silver medal	Louis Martin	1964 Summer Olympics
	/m/07n8kkl	Sweden	Wrestling at the 1948 Summer Olympics - Greco-Roman Welterweight	Gold medal	Gösta Andersson	1948 Summer Olympics
	/m/07n94z0	Italy	Fencing at the 1960 Summer Olympics - Men's Sabre, Individual	Bronze medal	Wladimiro Calarese	1960 Summer Olympics
	/m/07n950k	Australia	Boxing at the 1960 Summer Olympics - Bantamweight	Bronze medal	Oliver Taylor	1960 Summer Olympics
	/m/07yglt6	Tunisia	Athletics at the 1968 Summer Olympics - Men's 5000 metres	Gold medal	Mohammed Gammoudi	1968 Summer Olympics
	/m/07yljl4	United States of America	Wrestling at the 1992 Summer Olympics - Men's freestyle Light Heavyweight	Bronze medal	Christopher Campbell	1992 Summer Olympics
	/m/07nb4hz	United States of America	Athletics at the 1912 Summer Olympics - Men's pentathlon	Gold medal	Jim Thorpe	1912 Summer Olympics
	/m/07ft9ck	Belarus	Athletics at the 2000 Summer Olympics - Men's hammer throw	Bronze medal	Igor Astapkovich	2000 Summer Olympics
	/m/07ylf6n	Unified Team	Shooting at the 1992 Summer Olympics - Men's 10 metre air rifle	Gold medal	Yuri Fedkin	1992 Summer Olympics
	/m/07ncrj1	Denmark	Diving at the 1948 Summer Olympics - Women's 10 metre platform	Bronze medal	Birte Christoffersen	1948 Summer Olympics
	/m/07vl42z	Germany	Athletics at the 1952 Summer Olympics - Women's Shot Put	Silver medal	Marianne Werner	1952 Summer Olympics
	/m/07ylds2	Unified Team	Athletics at the 1992 Summer Olympics - Women's Javelin Throw	Silver medal	Natalya Shikolenko	1992 Summer Olympics
	/m/08dwr90	South Korea	Athletics at the 1992 Summer Olympics - Men's Marathon	Gold medal	Hwang Young-Cho	1992 Summer Olympics
	/m/07vl4f9	Hungary	Shooting at the 1952 Summer Olympics - Men's 50 metre pistol	Bronze medal	Ambrus Balogh	1952 Summer Olympics
	/m/07nd_cm	Bulgaria	Wrestling at the 1968 Summer Olympics - Men's Greco-Roman flyweight	Gold medal	Petar Kirov	1968 Summer Olympics
	/m/07yghjq	Germany	Swimming at the 1908 Summer Olympics - Men's 100 metre backstroke	Gold medal	Arno Bieberstein	1908 Summer Olympics
	/m/07kzxvq	Turkey	Wrestling at the 1964 Summer Olympics - Men's Freestyle Light Heavyweight	Silver medal	Ahmet Ayık	1964 Summer Olympics
	/m/07ndswk	France	Fencing at the 1928 Summer Olympics - Men's Épée, Individual	Gold medal	Lucien Gaudin	1928 Summer Olympics
	/m/07vl4js	Sweden	Swimming at the 1952 Summer Olympics - Men's 400 metre freestyle	Bronze medal	Per-Olof Östrand	1952 Summer Olympics
	/m/07kzy00	Trinidad and Tobago	Athletics at the 1964 Summer Olympics - Men's 200 metres	Bronze medal	Edwin Roberts	1964 Summer Olympics
	/m/07j4sfp	Italy	Athletics at the 1984 Summer Olympics - Men's 20 km walk	Bronze medal	Maurizio Damilano	1984 Summer Olympics
	/m/07wnshw	West Germany	Rowing at the 1988 Summer Olympics - Men's Single Sculls	Silver medal	Peter-Michael Kolbe	1988 Summer Olympics
	/m/07vlpp6	Hungary	Modern Pentathlon  at the 1952 Summer Olympics - Men's Individual	Bronze medal	István Szondy	1952 Summer Olympics
	/m/07cn3dl	Soviet Union	Athletics at the 1988 Summer Olympics - Men's triple jump	Bronze medal	Aleksandr Kovalenko	1988 Summer Olympics
	/m/07ngnyk	Italy	Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Bantamweight	Bronze medal	Giovanni Gozzi	1928 Summer Olympics
	/m/07hrbbf	United States of America	Swimming at the 1968 Summer Olympics - Women's 200 metre breaststroke	Gold medal	Sharon Wichman	1968 Summer Olympics
	/m/07nhbnt	United Kingdom	Diving at the 1960 Summer Olympics - Men's 10 metre platform	Bronze medal	Brian Phelps	1960 Summer Olympics
	/m/07nht9q	Hungary	Canoeing at the 1956 Summer Olympics - Men's C-1 10000 metres	Silver medal	János Parti	1956 Summer Olympics
	/m/07nhv3j	Australia	Athletics at the 1956 Summer Olympics - Women's 200 metres	Gold medal	Betty Cuthbert	1956 Summer Olympics
	/m/07njlpq	United States of America	Boxing at the 1924 Summer Olympics - Bantamweight	Silver medal	Salvatore Tripoli	1924 Summer Olympics
	/m/07njvnx	Sweden	Athletics at the 1920 Summer Olympics - Men's hammer throw	Silver medal	Carl Johan Lind	1920 Summer Olympics
	/m/07njvtt	Sweden	Equestrian at the 1920 Summer Olympics - Dressage, Individual	Silver medal	Bertil Sandström	1920 Summer Olympics
	/m/07njvwr	Sweden	Modern pentathlon at the 1920 Summer Olympics - Men's Individual	Bronze medal	Gösta Runö	1920 Summer Olympics
	/m/07njw5k	United Kingdom	Tennis at the 1920 Summer Olympics - Women's Singles	Bronze medal	Kathleen McKane Godfree	1920 Summer Olympics
	/m/07fxmgk	Taiwan	Table Tennis at the 2000 Summer Olympics Women's Singles	Bronze medal	Jing Chen	2000 Summer Olympics
	/m/07dtmcm	Soviet Union	Athletics at the 1972 Summer Olympics - Women's Discus Throw	Gold medal	Faina Melnik	1972 Summer Olympics
	/m/07nn8cx	Soviet Union	Fencing at the 1980 Summer Olympics - Men's Sabre, Individual	Gold medal	Viktor Krovopuskov	1980 Summer Olympics
	/m/07nnm8s	Finland	Wrestling at the 1912 Summer Olympics - Men's Greco-Roman Middleweight	Bronze medal	Alfred Asikainen	1912 Summer Olympics
	/m/07nnmvh	Hungary	Athletics at the 1912 Summer Olympics - Men's javelin throw	Bronze medal	Mór Kóczán	1912 Summer Olympics
	/m/07nnp85	Sweden	Canoeing at the 1960 Summer Olympics - Men's K-1 1000 metres	Bronze medal	Gert Fredriksson	1960 Summer Olympics
	/m/07j4srh	Japan	Gymnastics at the 1984 Summer Olympics – Men's horizontal bar	Gold medal	Shinji Morisue	1984 Summer Olympics
	/m/07npg35	United States of America	Athletics at the 1900 Summer Olympics - Men's standing triple jump	Bronze medal	Robert Garrett	1900 Summer Olympics
	/m/07zj72b	North Korea	Boxing at the 1992 Summer Olympics - Bantamweight	Bronze medal	Li Gwang-Sik	1992 Summer Olympics
	/m/07npkby	German Democratic Republic	Cycling at the 1980 Summer Olympics - Men's 1000m Time Trial	Gold medal	Lothar Thoms	1980 Summer Olympics
	/m/07npkwk	German Democratic Republic	Swimming at the 1980 Summer Olympics - Women's 400 metre Individual Medley	Gold medal	Petra Schneider	1980 Summer Olympics
	/m/07npt6t	Hungary	Judo at the 1980 Summer Olympics - Men's Extra Lightweight  (-60kg)	Bronze medal	Tibor Kincses	1980 Summer Olympics
	/m/07w3y8z	France	Weightlifting at the 1932 Summer Olympics - Men's Lightweight 60-67.5 kg	Gold medal	René Duverger	1932 Summer Olympics
	/m/07w3xll	Sweden	Wrestling at the 1932 Summer Olympics - Men's Greco-Roman Lightweight	Gold medal	Eric Malmberg	1932 Summer Olympics
	/m/07j4sxd	Japan	Weightlifting at the 1984 Summer Olympics - Men's Flyweight -52 kg	Bronze medal	Kazushito Manabe	1984 Summer Olympics
	/m/083jcv2	Australia	Cycling at the 1996 Summer Olympics - Men's points race	Bronze medal	Stuart O'Grady	1996 Summer Olympics
	/m/07yks88	Bulgaria	Weightlifting at the 1976 Summer Olympics - Men's Middleweight 67.5-75 kg	Gold medal	Yordan Mitkov	1976 Summer Olympics
	/m/07pnkph	United States of America	Skeleton at the 1928 Winter Olympics - Men's Skeleton	Gold medal	Jennison Heaton	1928 Winter Olympics
	/m/07w3_4t	Czech Republic	Shooting at the 2008 Summer Olympics - Men's Trap	Gold medal	David Kostelecký	2008 Summer Olympics
	/m/07nv3tz	Romania	Handball at the 1976 Summer Olympics - Men's tournament		Adrian Cosma	1976 Summer Olympics
	/m/07jfv_r	United States of America	Cycling at the 2000 Summer Olympics - Men's cross-country		Travis Brown	2000 Summer Olympics
	/m/07nvc07	Belgium	Archery at the 1920 Summer Olympics - Individual fixed small bird	Gold medal	Edmond Van Moer	1920 Summer Olympics
	/m/07nvclj	United Kingdom	Judo at the 1980 Summer Olympics - Open Category	Bronze medal	Arthur Mapp	1980 Summer Olympics
	/m/07nvdl7	Germany	Gymnastics at the 1904 Summer Olympics - Men's artistic individual all-around	Silver medal	Wilhelm Weber	1904 Summer Olympics
	/m/07ksnhp	United States of America	Cycling at the 1952 Summer Olympics - Men's individual road race		Donald Sheldon	1952 Summer Olympics
	/m/07yxxcw	China	Badminton at the 1992 Summer Olympics - Women's Singles	Bronze medal	Tang Jiuhong	1992 Summer Olympics
	/m/07t50vg	Soviet Union	Cross Country Skiing at the 1968 Winter Olympics - Women's 5km	Silver medal	Galina Kulakova	1968 Winter Olympics
	/m/07nwkw3	Italy	Athletics at the 1980 Summer Olympics - Women's high jump	Gold medal	Sara Simeoni	1980 Summer Olympics
	/m/07ygz5n	United States of America	Athletics at the 1976 Summer Olympics - Men's Decathlon	Gold medal	Bruce Jenner	1976 Summer Olympics
	/m/07ygzgk	United States of America	Swimming at the 1976 Summer Olympics - Men's 1500 metre freestyle	Silver medal	Robert William Hackett	1976 Summer Olympics
	/m/07tljgl	Norway	Biathlon at the 1972 Winter Olympics - Men's 20km Individual	Gold medal	Magnar Solberg	1972 Winter Olympics
	/m/07nwqqq	United States of America	Cycling at the 2008 Summer Olympics - Women's BMX	Bronze medal	Jill Kintner	2008 Summer Olympics
	/m/07txgpx	South Korea	Archery at the 1984 Summer Oympics - Women's Individual	Gold medal	Seo Hyang-Soon	1984 Summer Olympics
	/m/07ksng4	United Kingdom	Cycling at the 1952 Summer Olympics - Men's individual road race		Brian Robinson	1952 Summer Olympics
	/m/07mf8nh	United Kingdom	Shooting at the 1972 Summer Olympics - Men's  50 metre running target	Bronze medal	John Marriott Kynoch	1972 Summer Olympics
	/m/07yxxh7	Germany	Cycling at the 1992 Summer Olympics - Men's Sprint	Gold medal	Jens Fiedler	1992 Summer Olympics
	/m/07yy4qt	France	Athletics at the 1992 Summer Olympics - Women's 400 metres	Gold medal	Marie-José Pérec	1992 Summer Olympics
	/m/07yy4y2	Cuba	Boxing at the 1992 Summer Olympics - Welterweight	Silver medal	Juan Hernández Sierra	1992 Summer Olympics
	/m/07tl845	Norway	Speed Skating at the 1976 Winter Olympics - Men's 10000m	Silver medal	Sten Stensen	1976 Winter Olympics
	/m/07jg79g	United States of America	Cycling at the 2000 Summer Olympics - Women's cross-country		Ruthie Matthes	2000 Summer Olympics
	/m/07tl7wx	Switzerland	Alpine Skiing at the 1976 Winter Olympics - Men's Downhill	Silver medal	Bernhard Russi	1976 Winter Olympics
	/m/07yy52k	Hungary	Judo at the 1992 Summer Olympics - Men's Half Heavyweight (95kg)	Gold medal	Antal Kovács	1992 Summer Olympics
	/m/07n6ryq	Colombia	Boxing at the 1972 Summer Olympics - Featherweight	Bronze medal	Clemente Rojas	1972 Summer Olympics
	/m/07tf_hr	German Democratic Republic	Biathlon at the 1988 Winter Olympics - Men's 20km Individual	Gold medal	Frank-Peter Roetsch	1988 Winter Olympics
	/m/07v_t2y	United States of America	Athletics at the 1932 Summer Olympics - Men's 110 metre hurdles	Silver medal	Percy Beard	1932 Summer Olympics
	/m/07msl53	Soviet Union	Fencing at the 1960 Summer Olympics - Men's Épée, Individual	Bronze medal	Bruno Habarovs	1960 Summer Olympics
	/m/07z05_1	South Korea	Archery at the 1992 Summer Olympics - Men's individual	Silver medal	Chung Jae-Hun	1992 Summer Olympics
	/m/07mskxv	Soviet Union	Boxing at the 1960 Summer Olympics - Bantamweight	Gold medal	Oleg Grigoryev	1960 Summer Olympics
	/m/07z062w	United Kingdom	Athletics at the 1992 Summer Olympics - Men's javelin throw	Bronze medal	Steve Backley	1992 Summer Olympics
	/m/07v_qq2	United States of America	Weightlifting at the 1932 Summer Olympics - Men's Light Heavyweight 75-82.5 kg	Bronze medal	Henry Duey	1932 Summer Olympics
	/m/07z06dt	Japan	Judo at the 1992 Summer Olympics - Men's Middleweight (86kg)	Bronze medal	Hirotaka Okada	1992 Summer Olympics
	/m/07v_qh8	United States of America	Gymnastics at the 1932 Summer Olympics - Men's Vault	Bronze medal	Ed Carmichael	1932 Summer Olympics
	/m/07zvc7p	Slovak Republic	Canoeing at the 1996 Summer Olympics - Men's slalom C-1	Gold medal	Michal Martikán	1996 Summer Olympics
	/m/07zvc36	Tonga	Boxing at the 1996 Summer Olympics – Super heavyweight	Silver medal	Paea Wolfgram	1996 Summer Olympics
	/m/07w1dfl	Russia	Diving at the 2008 Summer Olympics – Men's 10 metre platform	Bronze medal	Gleb Galperin	2008 Summer Olympics
	/m/07w1db2	Russia	Athletics at the 2008 Summer Olympics - Men's pole vault	Silver medal	Yevgeny Lukyanenko	2008 Summer Olympics
	/m/07wns6z	Bulgaria	Canoeing at the 1988 Summer Olympics - Men's C-1 1000 metres	Bronze medal	Nikolay Bukhalov	1988 Summer Olympics
	/m/07v_4jf	United Kingdom	Rowing at the 1908 Summer Olympics - Men's single sculls	Gold medal	Harry Blackstaffe	1908 Summer Olympics
	/m/07mr_43	Bulgaria	Wrestling at the 1956 Summer Olympics - Men's Freestyle Heavyweight	Silver medal	Yusein Mekhmedov	1956 Summer Olympics
	/m/07k0m5m	German Democratic Republic	Athletics at the 1988 Summer Olympics - Men's 5000 metres	Bronze medal	Hansjörg Kunze	1988 Summer Olympics
	/m/07t7gqs	Finland	Cross Country Skiing at the 1994 Winter Olympics - Women's 30km	Bronze medal	Marja-Liisa Kirvesniemi	1994 Winter Olympics
	/m/07vqrhy	Finland	Wrestling at the 1952 Summer Olympics - Greco-Roman Heavyweight	Bronze medal	Tauno Into Kovanen	1952 Summer Olympics
	/m/07k0mjh	German Democratic Republic	Canoeing at the 1988 Summer Olympics - Women's K-1 500 metres	Silver medal	Birgit Fischer	1988 Summer Olympics
	/m/07vqr4_	Switzerland	Gymnastics at the 1952 Summer Olympics - Men's Parallel Bars	Bronze medal	Josef Stalder	1952 Summer Olympics
	/m/07vqqyd	Finland	Shooting at the 1952 Summer Olympics - Men's 50 metre rifle, three positions	Silver medal	Vilho Ylönen	1952 Summer Olympics
	/m/07hs02f	United States of America	athletics at the 1968 Summer Olympics - Men's 400 metres	Bronze medal	Ron Freeman	1968 Summer Olympics
	/m/07ksnbt	Denmark	Cycling at the 1952 Summer Olympics - Men's individual road race		Hans Andresen	1952 Summer Olympics
	/m/07shqsr	Netherlands	Figure Skating at the 1960 Winter Olympics -Women's Singles	Silver medal	Sjoukje Dijkstra	1960 Winter Olympics
	/m/07w0yvz	United States of America	Athletics at the 1896 Summer Olympics - Men's high jump	Silver medal	James Connolly	1896 Summer Olympics
	/m/07shc43	United States of America	Speed Skating at the 1960 Winter Olympics - Women's 500m	Bronze medal	Jeanne Ashworth	1960 Winter Olympics
	/m/07gq160	Soviet Union	Athletics at the 1964 Summer Olympics - Women's Pentathlon	Gold medal	Irina Press	1964 Summer Olympics
	/m/07gq104	Soviet Union	Athletics at the 1964 Summer Olympics - Men's 3000 metre steeplechase	Bronze medal	Ivan Belyayev	1964 Summer Olympics
	/m/07sgjwl	Norway	Cross Country Skiing at the 1998 Winter Olympics - Women's 5km	Bronze medal	Bente Skari	1998 Winter Olympics
	/m/07sgjtn	Norway	Cross-Country at the 1998 Winter Olympics - Men's Combined Pursuit	Gold medal	Thomas Alsgaard	1998 Winter Olympics
	/m/0gz6pch	Sweden	Cycling at the 1912 Summer Olympics - Men's individual time trial		Karl Landsberg	1912 Summer Olympics
	/m/08ptyw8	France	Swimming at the 1996 Summer Olympics - Men's 100 metre breaststroke		Vladimir Latocha	1996 Summer Olympics
	/m/094wylg	Kazakhstan	Boxing at the 1996 Summer Olympics – Flyweight	Silver medal	Bulat Jumadilov	1996 Summer Olympics
	/m/096gbg1	Germany	Cycling at the 1908 Summer Olympics - Men's team pursuit	Silver medal	Hermann Martens,Max Götze,Rudolf Katzer,Karl Neumer	1908 Summer Olympics
	/m/096qrlg	China	Diving at the 2004 Summer Olympics - Men's 10 metre platform	Gold medal	Hu Jia	2004 Summer Olympics
	/m/08n3k_c	Finland	Athletics at the 1912 Summer Olympics - Men's Individual Cross Country	Gold medal	Hannes Kolehmainen	1912 Summer Olympics
	/m/09kkt2h	Yugoslavia	Handball at the 1984 Summer Olympics - Men's tournament	Gold medal	Dragan Mladenović,Veselin Vuković,Pavle Jurina,Slobodan Kuzmanovski,Branko Štrbac,Zdravko Rađenović,Mirko Bašić,Veselin Vujović,Jovica Elezović,Milan Kalina,Zlatan Arnautović,Zdravko Zovko,Momir Rnić,Mile Isaković	1984 Summer Olympics
	/m/079rr09	Russia	Fencing at the 2000 Summer Olympics - Men's Foil, Individual	Bronze medal	Dmitry Stepanovich Shevchenko	2000 Summer Olympics
	/m/07963m4	North Korea	Judo at the 2004 Summer Olympics - Women's 57 kg	Silver medal	Kye Sun-Hi	2004 Summer Olympics
	/m/079rmwq	United States of America	Equestrian at the 2000 Summer Olympics - Individual Eventing	Gold medal	David O'Connor	2000 Summer Olympics
	/m/07963p2	Taiwan	Taekwondo at the 2004 Summer Olympics - Men's 58 kg	Gold medal	Chu Mu-Yen	2004 Summer Olympics
	/m/079rmv5	United States of America	Cycling at the 2000 Summer Olympics - Men's Sprint	Gold medal	Marty Nothstein	2000 Summer Olympics
	/m/07bw10w	China	Judo at the 2000 Summer Olympics - Women's 78 kg	Gold medal	Tang Lin	2000 Summer Olympics
	/m/07_44qs	Ukraine	Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Light Heavyweight	Gold medal	Vyacheslav Oleynyk	1996 Summer Olympics
	/m/07_444_	Italy	Cycling at the 1996 Summer Olympics - Men's Individual Pursuit	Gold medal	Andrea Collinelli	1996 Summer Olympics
	/m/0799zqv	China	Table Tennis at the 2004 Summer Olympics - Women's Singles	Gold medal	Yining Zhang	2004 Summer Olympics
	/m/069xf9d	Austria	Nordic combined at the 2002 Winter Olympics – Team	Bronze medal	Christoph Bieler	2002 Winter Olympics
	/m/07b0sp_	Japan	Swimming at the 2004 Summer Olympics - Women's 200 metre butterfly	Bronze medal	Yuko Nakanishi	2004 Summer Olympics
	/m/07bvd0d	Italy	Fencing at the 2000 Summer Olympics - Women's Foil, Individual	Gold medal	Valentina Vezzali	2000 Summer Olympics
	/m/07bxcy_	Romania	Gymnastics at the 2000 Summer Olympics – Men's pommel horse	Gold medal	Marius Urzică	2000 Summer Olympics
	/m/07705lm	United States of America	Swimming at the 2004 Summer Olympics - Men's 100 metre backstroke	Gold medal	Aaron Peirsol	2004 Summer Olympics
	/m/077057r	United States of America	Athletics at the 2004 Summer Olympics - Men's 400 metres	Silver medal	Otis Harris	2004 Summer Olympics
	/m/07bt_n0	Germany	Swimming at the 2000 Summer Olympics - Men's 100 metre backstroke	Bronze medal	Stev Theloke	2000 Summer Olympics
	/m/07bt_h4	Germany	Cycling at the 2000 Summer Olympics - Men's Individual Pursuit	Silver medal	Jens Lehmann	2000 Summer Olympics
	/m/079yv8_	United Kingdom	Sailing at the 2000 Summer Olympics - Women's  Europe	Gold medal	Shirley Robertson	2000 Summer Olympics
	/m/07d0h5h	United States of America	Swimming at the 1984 Summer Olympics - Men's 400 metre freestyle	Gold medal	George DiCarlo	1984 Summer Olympics
	/m/0b44k2z	South Korea	Speed skating at the 2010 Winter Olympics – Women's 500 metres	Gold medal	Lee Sang-Hwa	2010 Winter Olympics
	/m/0gz6p8r	Russia	Cycling at the 1912 Summer Olympics - Men's individual time trial		Jānis Lieven	1912 Summer Olympics
	/m/0gz6pc7	Finland	Cycling at the 1912 Summer Olympics - Men's individual time trial		Juho Jaakonaho	1912 Summer Olympics
	/m/07th7sy	Italy	Biathlon at the 1988 Winter Olympics - Men's 20km Individual	Bronze medal	Johann Passler	1988 Winter Olympics
	/m/07yjd54	South Korea	Wrestling at the 1976 Summer Olympics - Men's freestyle Flyweight	Bronze medal	Hae-Sup Jeon	1976 Summer Olympics
	/m/07q90qq	United Kingdom	Skeleton at the 1928 Winter Olympics - Men's Skeleton	Bronze medal	David Northesk	1928 Winter Olympics
	/m/07ylj0j	United States of America	Athletics at the 1992 Summer Olympics - Men's 800 metres	Bronze medal	Johnny Gray	1992 Summer Olympics
	/m/07zjc24	United States of America	Judo at the 1996 Summer Olympics - Men's Lightweight (71kg)	Bronze medal	Jimmy Pedro	1996 Summer Olympics
	/m/07w1dlv	Russia	Wrestling at the 2008 Summer Olympics - Men's Freestyle Heavyweight	Gold medal	Shirvani Muradov	2008 Summer Olympics
	/m/07ygjpp	Argentina	Boxing at the 1932 Summer Olympics - Men's middleweight	Silver medal	Amado Azar	1932 Summer Olympics
	/m/07tl6_n	German Democratic Republic	Luge at the 1976 Winter Olympics - Women's Singles	Silver medal	Ute Rührold	1976 Winter Olympics
	/m/07w3zk3	Norway	Taekwondo at the 2008 Summer Olympics - Women's +67 kg	Silver medal	Nina Solheim	2008 Summer Olympics
	/m/07tzg00	United Team of Germany	Diving at the 1960 Summer Olympics - Women's 10 metre platform	Gold medal	Ingrid Krämer	1960 Summer Olympics
	/m/07nb579	United States of America	Athletics at the 1920 Summer Olympics - Men's 800 metres	Silver medal	Earl Eby	1920 Summer Olympics
	/m/07npjgz	United States of America	Gymnastics at the 1904 Summer Olympics - Men's rope climbing	Silver medal	Charles Krause	1904 Summer Olympics
	/m/07w15yn	United Kingdom	Cycling at the 1896 Summer Olympics - Men's individual road race	Bronze medal	Edward Battel	1896 Summer Olympics
	/m/07nhv6v	Italy	Fencing at the 1956 Summer Olympics - Men's Épée, Individual	Gold medal	Carlo Pavesi	1956 Summer Olympics
	/m/07ykrx0	Bulgaria	Athletics at the 1976 Summer Olympics - Women's 800 metres	Silver medal	Nikolina Shtereva	1976 Summer Olympics
	/m/07t7glf	United States of America	Speed Skating at the 1994 Winter Olympics - Women's 1000m	Gold medal	Bonnie Blair	1994 Winter Olympics
	/m/07yj9wl	West Germany	Athletics at the 1976 Summer Olympics - Women's Javelin Throw	Silver medal	Marion Becker	1976 Summer Olympics
	/m/07w2by8	Finland	Athletics at the 1932 Summer Olympics - Men's hammer throw	Silver medal	Ville Pörhölä	1932 Summer Olympics
	/m/07w6s4d	United States of America	Athletics at the 1988 Summer Olympics - Men's Long Jump	Bronze medal	Larry Myricks	1988 Summer Olympics
	/m/07ngt5g	Argentina	Boxing at the 1936 Summer Olympics - Men's light heavyweight	Bronze medal	Francisco Risiglione	1936 Summer Olympics
	/m/07w4294	Latvia	Athletics at the 2008 Summer Olympics - Men's javelin throw	Silver medal	Ainārs Kovals	2008 Summer Olympics
	/m/07tlc8t	Switzerland	Alpine Skiing at the 1972 Winter Olympics - Men's Downhill	Gold medal	Bernhard Russi	1972 Winter Olympics
	/m/07nn8xx	Soviet Union	Swimming at the 1980 Summer Olympics - Women's 200 metre breaststroke	Silver medal	Svetlana Varganova	1980 Summer Olympics
	/m/07nv7zn	Sweden	Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Light Heavyweight	Gold medal	Carl Westergren	1924 Summer Olympics
	/m/07npk1k	German Democratic Republic	Athletics at the 1980 Summer Olympics - Men's 110 metre hurdles	Gold medal	Thomas Munkelt	1980 Summer Olympics
	/m/07yjd3r	Australia	Swimming at the 1976 Summer Olympics - Men's 1500 metre freestyle	Bronze medal	Stephen Holland	1976 Summer Olympics
	/m/07ygprl	Soviet Union	Wrestling at the 1976 Summer Olympics - Men's freestyle Middleweight	Silver medal	Viktor Novozhilov	1976 Summer Olympics
	/m/07n7ppn	United States of America	Athletics at the 1960 Summer Olympics - Men's long jump	Gold medal	Ralph Boston	1960 Summer Olympics
	/m/07yy579	France	Judo at the 1992 Summer Olympics - Men's Middleweight (86kg)	Silver medal	Pascal Tayot	1992 Summer Olympics
	/m/07mslqt	Soviet Union	Weightlifting at the 1960 Summer Olympics - Men's Middle Heavyweight  82.5-90 kg	Gold medal	Arkady Vorobyov	1960 Summer Olympics
	/m/07nn9g2	Soviet Union	Modern Pentathlon at the 1980 Summer Olympics - Men's Individual	Bronze medal	Pavel Lednyov	1980 Summer Olympics
	/m/07npkch	German Democratic Republic	Diving at the 1980 Summer Olympics - Women's 10 metre platform	Gold medal	Martina Jäschke	1980 Summer Olympics
	/m/07nnh2s	Finland	Athletics at the 1924 Summer Olympics - Men's 5000 metres	Silver medal	Ville Ritola	1924 Summer Olympics
	/m/07q946d	Sweden	Cross-country skiing at the 1948 Winter Olympics - Men's 50 km	Gold medal	Nils Karlsson	1948 Winter Olympics
	/m/07n9zxg	United States of America	Athletics at the 1912 Summer Olympics - Men's pentathlon	Silver medal	James Donahue	1912 Summer Olympics
	/m/07ygp97	Soviet Union	Judo at the 1976 Summer Olympics - Men's Heavyweight  (+93)	Gold medal	Serhiy Novikov	1976 Summer Olympics
	/m/07j4srv	Japan	Gymnastics at the 1984 Summer Olympics – Men's horizontal bar	Bronze medal	Koji Gushiken	1984 Summer Olympics
	/m/07v5qcj	United States of America	Athletics at the 1952 Summer Olympics – Men's 200 metres	Bronze medal	James Gathers	1952 Summer Olympics
	/m/07hs046	United States of America	Swimming at the 1968 Summer Olympics – Men's 200 metre freestyle	Silver medal	Don Schollander	1968 Summer Olympics
	/m/07vyvtj	Iran	Wrestling at the 1952 Summer Olympics - Men's Freestyle Featherweight	Silver medal	Nasser Guivegtchi	1952 Summer Olympics
	/m/07vyvp0	Japan	Gymnastics at the 1952 Summer Olympics - Men's Vault	Bronze medal	Tadao Uesako	1952 Summer Olympics
	/m/07htv3y	United States of America	Judo at the 1964 Summer Olympics - Middleweight (68-80kg)	Bronze medal	James Bregman	1964 Summer Olympics
	/m/07vyvkp	South Africa	Boxing at the 1952 Summer Olympics - Heavyweight	Bronze medal	Andries Nieman	1952 Summer Olympics
	/m/07wrqhc	Romania	Wrestling at the 1988 Summer Olympics - Men's Freestyle Heavyweight	Gold medal	Vasile Puşcaşu	1988 Summer Olympics
	/m/07nh1sl	Netherlands	Weightlifting at the 1948 Summer Olympics - Men's Heavyweight  +82.5 kg	Bronze medal	Abraham Charite	1948 Summer Olympics
	/m/07n6612	United States of America	Boxing at the 1928 Summer Olympics - Bantamweight	Silver medal	John Daly	1928 Summer Olympics
	/m/07tf_l_	Switzerland	Nordic Combined at the 1988 Winter Olympics - Individual	Gold medal	Hippolyt Kempf	1988 Winter Olympics
	/m/07n7b2k	Soviet Union	Athletics at the 1956 Summer Olympics - Men's 5.000 metres	Gold medal	Vladimir Kuts	1956 Summer Olympics
	/m/07ksncc	France	Cycling at the 1952 Summer Olympics - Men's individual road race		Jacques Anquetil	1952 Summer Olympics
	/m/07nnm6d	Finland	Athletics at the 1912 Summer Olympics - Men's javelin throw	Silver medal	Juho Saaristo	1912 Summer Olympics
	/m/07zkd58	Hungary	Athletics at the 1996 Summer Olympics - Men's hammer throw	Gold medal	Balázs Kiss	1996 Summer Olympics
	/m/07vcx1c	Soviet Union	Canoeing at the 1952 Summer Olympics - Women's K-1 500 metres	Bronze medal	Nina Savina	1952 Summer Olympics
	/m/07ty0q5	Switzerland	Wrestling at the 1924 Summer Olympics - Men's Freestyle Light Heavyweight	Bronze medal	Charles Courant	1924 Summer Olympics
	/m/07nb5dv	United States of America	Athletics at the 1920 Summer Olympics - Men's pentathlon	Silver medal	Everett Bradley	1920 Summer Olympics
	/m/07nb5mp	United States of America	Swimming at the 1920 Summer Olympics - Men's 400 metre freestyle	Gold medal	Norman Ross	1920 Summer Olympics
	/m/07sgdpc	Norway	Cross-country skiing at the 2002 Winter Olympics – Women's 10 kilometre classical	Gold medal	Bente Skari	2002 Winter Olympics
	/m/07jfw2k	Brazil	Cycling at the 2000 Summer Olympics - Men's cross-country		Renato Seabra	2000 Summer Olympics
