Men's 200m backstroke	/m/04fk2lk	Swimming		1976 Summer Olympics,2008 Summer Olympics,1900 Summer Olympics,1996 Summer Olympics,2000 Summer Olympics,1972 Summer Olympics,1992 Summer Olympics,2004 Summer Olympics,1984 Summer Olympics,1980 Summer Olympics,1968 Summer Olympics,1988 Summer Olympics,1964 Summer Olympics,2012 Summer Olympics	Swimming at the 1980 Summer Olympics - Men's 200 metre backstroke,Swimming at the 2000 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1900 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1996 Summer Olympics - Men's 200 metre backstroke,Swimming at the 2004 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1976 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1992 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1968 Summer Olympics – Men's 200 metre backstroke,Swimming at the 1972 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1988 Summer Olympics – Men's 200 metre backstroke,Swimming at the 2008 Summer Olympics - Men's 200 metre backstroke,Swimming at the 1964 Summer Olympics – Men's 200 metre backstroke,Swimming at the 2012 Summer Olympics – Men's 200 metre backstroke,Swimming at the 1984 Summer Olympics - Men's 200 metre backstroke	
Men's 10 km Sprint	/m/063wpy5	Biathlon		1988 Winter Olympics,1998 Winter Olympics,2002 Winter Olympics,2010 Winter Olympics,2006 Winter Olympics,1994 Winter Olympics,1984 Winter Olympics,1992 Winter Olympics,1980 Winter Olympics	Biathlon at the 1988 Winter Olympics - Men's 10km Sprint,Biathlon at the 1984 Winter Olympics - Men's 10km Sprint,Biathlon at the 2010 Winter Olympics – Men's sprint,Biathlon at the 2006 Winter Olympics - Men's 10km Sprint,Biathlon at the 1992 Winter Olympics - Men's 10km Sprint,Biathlon at the 2002 Winter Olympics - Men's 10 km sprint,Biathlon at the 1980 Winter Olympics - Men's 10km Sprint,Biathlon at the 1994 Winter Olympics - Men's 10km Sprint,Biathlon at the 1998 Winter Olympics - Men's 10 km Sprint	
Men's Track Cycling, 1/4 mile	/m/07npj56	Track cycling		1904 Summer Olympics	Cycling at the 1904 Summer Olympics - 1/4 mile	
Men's Freestyle Wrestling, Middleweight 67.5-75kg	/m/07nb5qg	Freestyle wrestling		1920 Summer Olympics	Wrestling at the 1920 Summer Olympics - Men's freestyle middleweight	
Rackets, Men's Singles	/m/07v_4j1			1908 Summer Olympics	Rackets at the 1908 Summer Olympics - Men's singles	
Men's Freestyle Wrestling, Lightweight 60.3-66.6	/m/07v_4tg	Freestyle wrestling		1908 Summer Olympics	Wrestling at the 1908 Summer Olympics - Men's Freestyle Lightweight	
Running Deer, Single Shot	/m/07v_4km	Shooting sports			Shooting at the 1908 Summer Olympics - Men's single-shot running deer	
10 metre running target	/m/07j3kc	Shooting sports		1996 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics,1992 Summer Olympics	Shooting at the 2004 Summer Olympics - Men's 10 metre running target,Shooting at the 2000 Summer Olympics - Men's 10 metre running target,Shooting at the 1996 Summer Olympics - Men's 10 metre running target,Shooting at the 1992 Summer Olympics - Men's 10 metre running target	
Men's Boxing, Bantamweight 51 - 54kg	/m/04fk2b8	Boxing		1988 Summer Olympics,1964 Summer Olympics,1992 Summer Olympics,1952 Summer Olympics,1980 Summer Olympics,2012 Summer Olympics,1972 Summer Olympics,1996 Summer Olympics,1948 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,1960 Summer Olympics,1968 Summer Olympics,2008 Summer Olympics,1956 Summer Olympics,1984 Summer Olympics,1976 Summer Olympics	Boxing at the 1960 Summer Olympics - Bantamweight,Boxing at the 1972 Summer Olympics - Bantamweight,Boxing at the 1996 Summer Olympics – Bantamweight,Boxing at the 1956 Summer Olympics - Bantamweight,Boxing at the 1984 Summer Olympics - Bantamweight,Boxing at the 1992 Summer Olympics - Bantamweight,Boxing at the 1980 Summer Olympics - Bantamweight,Boxing at the 1988 Summer Olympics - Bantamweight,Boxing at the 1976 Summer Olympics - Bantamweight,Boxing at the 1964 Summer Olympics - Bantamweight,Boxing at the 1952 Summer Olympics - Bantamweight,Boxing at the 1968 Summer Olympics -  Bantamweight,Boxing at the 2008 Summer Olympics - Bantamweight,Boxing at the 2004 Summer Olympics - Bantamweight,Boxing at the 1948 Summer Olympics - Bantamweight,Boxing at the 2012 Summer Olympics – Men's bantamweight,Boxing at the 2000 Summer Olympics Bantamweight	
Women's Taekwondo, Lightweight 49 - 57 kg	/m/04fk295	Taekwondo		2012 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics,2000 Summer Olympics	Taekwondo at the 2008 Summer Olympics - Women's 57 kg,Taekwondo at the 2000 Summer Olympics - Women's 57 kg,Taekwondo at the 2004 Summer Olympics - Women's 57 kg,Taekwondo at the 2012 Summer Olympics – Women's 57 kg	
Women's softball	/m/04fk3mw	Softball		2008 Summer Olympics	Softball at the 2008 Summer Olympics	
Men's synchronized 10 metre platform	/m/04f9lcv	Diving		2012 Summer Olympics	Diving at the 2004 Summer Olympics - Men's synchronized 10 metre platform,Diving at the 2000 Summer Olympics - Men's synchronized 10 metre platform,Diving at the 2012 Summer Olympics – Men's synchronized 10 metre platform,Diving at the 2008 Summer Olympics – Men's synchronized 10 metre platform	
Women's 10m air rifle	/m/04fk3c3	Shooting sports		1984 Summer Olympics,1992 Summer Olympics,2004 Summer Olympics,2000 Summer Olympics,1996 Summer Olympics,2008 Summer Olympics,2012 Summer Olympics,1988 Summer Olympics	Shooting at the 1988 Summer Olympics - Women's 10 metre air rifle,Shooting at the 2012 Summer Olympics - Women's 10 metre air rifle,Shooting at the 2000 Summer Olympics - Women's 10 metre air rifle,Shooting at the 2008 Summer Olympics - Women's 10 metre air rifle,Shooting at the 2004 Summer Olympics - Women's 10 metre air rifle,Shooting at the 1984 Summer Olympics - Women's 10 metre air rifle,Shooting at the 1992 Summer Olympics - Women's 10 metre air rifle,Shooting at the 1996 Summer Olympics - Women's 10 metre air rifle	
Women's Weightlifting, 48kg	/m/04fk2fd	Weightlifting		2012 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics	Weightlifting at the 2012 Summer Olympics – Women's 48 kg,Weightlifting at the 2000 Summer Olympics – Women's 48 kg,Weightlifting at the 2004 Summer Olympics - Women's 48 kg,Weightlifting at the 2008 Summer Olympics - Women's 48 kg	
Men's Freestyle Wrestling, Welterweight 69-76 kg	/m/09jws1l	Freestyle wrestling		2000 Summer Olympics	Wrestling at the 2000 Summer Olympics - Men's Freestyle Welterweight	
Women's Badminton, singles	/m/04fk31f	Badminton		2008 Summer Olympics,2012 Summer Olympics,2004 Summer Olympics,1996 Summer Olympics,1992 Summer Olympics,2000 Summer Olympics	Badminton at the 2012 Summer Olympics – Women's singles,Badminton at the 2000 Summer Olympics Women's Singles,Badminton at the 2008 Summer Olympics - Women's singles,Badminton at the 1996 Summer Olympics - Women's Singles,Badminton at the 1992 Summer Olympics - Women's Singles,Badminton at the 2004 Summer Olympics - Women's singles	
Women's water polo	/m/04fk34d	Water polo		2012 Summer Olympics,2008 Summer Olympics	Water polo at the 2008 Summer Olympics - Women's tournament,Water polo at the 2000 Summer Olympics - Women's,Water polo at the 2012 Summer Olympics – Women's tournament	
Women's 100m butterfly	/m/04fk3nz	Swimming		1984 Summer Olympics,1980 Summer Olympics,2012 Summer Olympics,1996 Summer Olympics,1960 Summer Olympics,2008 Summer Olympics,1964 Summer Olympics,1956 Summer Olympics,1976 Summer Olympics,1972 Summer Olympics,2000 Summer Olympics,2004 Summer Olympics,1968 Summer Olympics,1988 Summer Olympics,1992 Summer Olympics	Swimming at the 1960 Summer Olympics – Women's 100 metre butterfly,Swimming at the 1992 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1980 Summer Olympics - Women's 100 metre butterfly,Swimming at the 2000 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1972 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1996 Summer Olympics - Women's 100 metre butterfly,Swimming at the 2008 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1956 Summer Olympics – Women's 100 metre butterfly,Swimming at the 1984 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1976 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1988 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1968 Summer Olympics - Women's 100 metre butterfly,Swimming at the 2012 Summer Olympics – Women's 100 metre butterfly,Swimming at the 2004 Summer Olympics - Women's 100 metre butterfly,Swimming at the 1964 Summer Olympics – Women's 100 metre butterfly	
Women's Mountain Biking, Cross-Country	/m/04fk2w4	Mountain biking		2008 Summer Olympics,1996 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics,2000 Summer Olympics	Cycling at the 2012 Summer Olympics – Women's cross-country,Cycling at the 1996 Summer Olympics - Women's cross-country,Cycling at the 2000 Summer Olympics - Women's cross-country,Cycling at the 2008 Summer Olympics - Women's cross-country,Cycling at the 2004 Summer Olympics - Cross Country Women	
Women's Gymnastics, individual all-round	/m/04fk3nb	Artistic gymnastics		2008 Summer Olympics,1968 Summer Olympics,1980 Summer Olympics,2012 Summer Olympics,2000 Summer Olympics,1960 Summer Olympics,1996 Summer Olympics,1956 Summer Olympics,1984 Summer Olympics,1952 Summer Olympics,1988 Summer Olympics,1964 Summer Olympics,1992 Summer Olympics,1972 Summer Olympics,1976 Summer Olympics,2004 Summer Olympics	Gymnastics at the 2000 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1972 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1984 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1988 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1952 Summer Olympics - Women's artistic individual all-around,Gymnastics at the 2012 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1964 Summer Olympics - Women's artistic individual all-around,Gymnastics at the 1968 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 2004 Summer Olympics - Women's artistic individual all-around,Gymnastics at the 2008 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1980 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1992 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1976 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1960 Summer Olympics - Women's artistic individual all-around,Gymnastics at the 1996 Summer Olympics – Women's artistic individual all-around,Gymnastics at the 1956 Summer Olympics – Women's artistic individual all-around	
Women's 4x100m freestyle relay	/m/04fk2lw	Swimming		2004 Summer Olympics,2012 Summer Olympics,2008 Summer Olympics	Swimming at the 1976 Summer Olympics - Women's 4 x 100 metre freestyle relay,Swimming at the 1972 Summer Olympics - Women's 4 x 100 metre freestyle relay,Swimming at the 2012 Summer Olympics – Women's 4 x 100 metre freestyle relay,Swimming at the 2000 Summer Olympics - Women's 4x100 metre freestyle relay,Swimming at the 2004 Summer Olympics - Women's 4 x 100 metre freestyle relay,Swimming at the 2008 Summer Olympics - Women's 4 x 100 metre freestyle relay	
Women's synchronized 3 metre springboard	/m/04f9lc2	Diving		2012 Summer Olympics	Diving at the 2000 Summer Olympics - Women's synchronized 3 metre springboard,Diving at the 2012 Summer Olympics – Women's synchronized 3 metre springboard,Diving at the 2004 Summer Olympics - Women's synchronized 3 metre springboard	
Men's Judo, 90 - 100kg (half-heavyweight)	/m/04fk3kc	Judo		2012 Summer Olympics,2000 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics	Judo at the 2004 Summer Olympics - Men's 100 kg,Judo at the 2008 Summer Olympics – Men's 100 kg,Judo at the 2000 Summer Olympics - Men's 100 kg,Judo at the 2012 Summer Olympics – Men's 100 kg	
Men's Weightlifting, Middle Heavyweight 85-94 kg	/m/04fk3l4	Weightlifting		2012 Summer Olympics,2000 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics	Weightlifting at the 2004 Summer Olympics - Men's Middle-Heavyweight 85-94 kg,Weightlifting at the 2008 Summer Olympics - Men's Middle Heavyweight 85-94 kg,Weightlifting at the 2000 Summer Olympics - Men's Middle Heavyweight 85- 94 kg,Weightlifting at the 2012 Summer Olympics – Men's 94 kg	
Men's Weightlifting, Featherweight 56-62 kg	/m/04fk3dv	Weightlifting		2004 Summer Olympics,2012 Summer Olympics,2008 Summer Olympics,2000 Summer Olympics	Weightlifting at the 2004 Summer Olympics - Men's Featherweight 56-62 kg,Weightlifting at the 2012 Summer Olympics – Men's 62 kg,Weightlifting at the 2000 Summer Olympics - Men's Featherweight 56-62 kg,Weightlifting at the 2008 Summer Olympics - Men's Featherweight 56-62 kg	
Men's C-2 (canoe double)	/m/04fk3jr	Canoe Slalom		2012 Summer Olympics,2008 Summer Olympics	Canoeing at the 2012 Summer Olympics – Men's slalom C-2,Canoeing at the 2008 Summer Olympics - Men's slalom C-2	
Women's Athletics, 4x100m relay	/m/04fk2fk	Track and field athletics		2008 Summer Olympics,2012 Summer Olympics	Athletics at the 2008 Summer Olympics - Women's 4x100 metre relay,Athletics at the 2012 Summer Olympics - Women's 4x100 metre relay,Athletics at the 1936 Summer Olympics – Women's 4x100 metre relay	
Women's boxing	/m/0ljgs	Boxing		2012 Summer Olympics		
Men's Greco-Roman Wrestling, Heavyweight +82.5	/m/07n66ky	Greco-Roman wrestling		1928 Summer Olympics,1920 Summer Olympics,1924 Summer Olympics	Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1920 Summer Olympics - Men's Greco-Roman heavyweight,Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Heavyweight	
Men's Track Cycling, 20km	/m/07v_4fk	Track cycling		1908 Summer Olympics	Cycling at the 1908 Summer Olympics - Men's 20 kilometres	
Men's Speed Skating, All Around	/m/07nxg29	Speed skating		1924 Winter Olympics	Speed skating at the 1924 Winter Olympics - Men's all-round	
Women's 15km	/m/07sgjx1	Cross-country skiing		1992 Winter Olympics,1994 Winter Olympics,1998 Winter Olympics	Cross Country Skiing at the 1992 Winter Olympics - Women's 15km,Cross Country Skiing at the 1998 Winter Olympics - Women's 15km,Cross Country Skiing at the 1994 Winter Olympics - Women's 15km	
Men's Greco-Roman Wrestling, Heavyweight	/m/07nnm98	Greco-Roman wrestling		1912 Summer Olympics	Wrestling at the 1912 Summer Olympics - Men's Greco-Roman heavyweight	
Men's Judo, +95 (Heavyweight)	/m/07gz341	Judo		1988 Summer Olympics,1980 Summer Olympics,1992 Summer Olympics,1984 Summer Olympics	Judo at the 1988 Summer Olympics - Men's Heavyweight (+95kg),Judo at the 1984 Summer Olympics - Men's Heavyweight  (+95kg),Judo at the 1980 Summer Olympics - Men's Heavyweight  (+95kg,Judo at the 1996 Summer Olympics - Men's Heavyweight (+95 kg),Judo at the 1992 Summer Olympics - Men's Heavyweight (+95kg)	
Women's Athletics, 20km walk	/m/04fk350	Track and field athletics		2000 Summer Olympics,2012 Summer Olympics,2004 Summer Olympics,2008 Summer Olympics	Athletics at the 2000 Summer Olympics – Women's 20 km walk,Athletics at the 2012 Summer Olympics - Women's 20 km Walk,Athletics at the 2004 Summer Olympics - Women's 20 km Walk,Athletics at the 2008 Summer Olympics - Women's 20 km walk	
Men's Track cycling, Olympic Sprint	/m/04fk2rw	Track cycling		2008 Summer Olympics	Cycling at the 2008 Summer Olympics - Men's team sprint	
Women's Weightlifting, + 75kg	/m/04fk36l	Weightlifting		2000 Summer Olympics,2008 Summer Olympics,2004 Summer Olympics,2012 Summer Olympics	Weightlifting at the 2012 Summer Olympics – Women's +75 kg,Weightlifting at the 2008 Summer Olympics - Women's +75 kg,Weightlifting at the 2000 Summer Olympics – Women's +75 kg,Weightlifting at the 2004 Summer Olympics - Women's +75 kg	
Men's Greco-Roman Wrestling, Light Heavyweight 79-87kg	/m/07mrmlz	Greco-Roman wrestling		1952 Summer Olympics,1948 Summer Olympics,1960 Summer Olympics,1932 Summer Olympics,1936 Summer Olympics,1956 Summer Olympics	Wrestling at the 1960 Summer Olympics - Men's Greco-Roman Light Heavyweight,Wrestling at the 1956 Summer Olympics - Men's Greco-Roman Light Heavyweight,Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Light Heavyweight,Wrestling at the 1932 Summer Olympics - Men's Greco-Roman Light Heavyweight,Wrestling at the 1936 Summer Olympics - Men's Greco-Roman Light Heavyweight,Wrestling at the 1948 Summer Olympics -  Men's Greco-Roman Light Heavyweight	
Men's Greco-Roman Wrestling, Heavyweight +87	/m/07mxbfw	Greco-Roman wrestling		1960 Summer Olympics,1952 Summer Olympics,1948 Summer Olympics,1956 Summer Olympics,1932 Summer Olympics,1936 Summer Olympics	Wrestling at the 1956 Summer Olympics - Greco-Roman Heavyweight,Wrestling at the 1952 Summer Olympics - Greco-Roman Heavyweight,Wrestling at the 1932 Summer Olympics - Greco-Roman Heavyweight,Wrestling at the 1948 Summer Olympics - Greco-Roman Heavyweight,Wrestling at the 1960 Summer Olympics - Men's Greco-Roman Heavyweight,Wrestling at the 1936 Summer Olympics - Greco-Roman Heavyweight	
600m military rifle	/m/07nb5l5	Shooting sports		1920 Summer Olympics	Shooting at the 1920 Summer Olympics - Men's 600 metre military rifle, prone	
50m small bore rifle	/m/07nb5js	Shooting sports		1920 Summer Olympics	Shooting at the 1920 Summer Olympics - Men's 50 metre small-bore rifle	
Men's 1500m	/m/06zh_xm	Speed skating		1960 Winter Olympics,2002 Winter Olympics,2010 Winter Olympics,1956 Winter Olympics,1968 Winter Olympics,1992 Winter Olympics,1998 Winter Olympics,1988 Winter Olympics,1994 Winter Olympics,2006 Winter Olympics,1932 Winter Olympics,1964 Winter Olympics,1952 Winter Olympics,1980 Winter Olympics,1972 Winter Olympics,1928 Winter Olympics,1984 Winter Olympics,1976 Winter Olympics,1948 Winter Olympics,1936 Winter Olympics,1924 Winter Olympics	Speed skating at the 1936 Winter Olympics - Men's 1500m,Speed skating at the 2006 Winter Olympics - Men's 1500m,Speed Skating at the 1968 Winter Olympics - Men's 1500m,Speed Skating at the 1994 Winter Olympics - Men's 1500m,Speed Skating at the 1924 Winter Olympics - Men's 1500m,Speed Skating at the 1956 Winter Olympics - Men's 1500m,Speed Skating at the 1928 Winter Olympics - Men's 1500m,Speed Skating at the 1984 Winter Olympics - Men's 1500m,Speed Skating at the 1976 Winter Olympics - Men's 1500m,Speed Skating at the 1980 Winter Olympics - Men's 1500m,Speed Skating at the 1932 Winter Olympics - Men's 1500m,Speed skating at the 2002 Winter Olympics – Men's 1500 metres,Speed Skating at the 1992 Winter Olympics - Men's 1500m,Speed Skating at the 1948 Winter Olympics - Men's 1500m,Speed Skating at the 1988 Winter Olympics - Men's 1500m,Speed Skating at the 2002 Winter Olympics - Men's 1500m,Speed Skating at the 1998 Winter Olympics - Men's 1500m,Speed Skating at the 1972 Winter Olympics - Men's 1500m,Speed Skating at the 1960 Winter Olympics - Men's 1500m,Speed Skating at the 1952 Winter Olympics - Men's 1500m,Speed Skating at the 1964 Winter Olympics - Men's 1500m,Speed skating at the 2010 Winter Olympics – Men's 1500 metres	
Women's 3000m Relay	/m/063wqd6	Short track speed skating		2010 Winter Olympics	Short track speed skating at the 2010 Winter Olympics – Women's 3000 metre relay	
Women's Moguls	/m/063wqbt	Freestyle skiing		1998 Winter Olympics,2010 Winter Olympics,2006 Winter Olympics,2002 Winter Olympics,1992 Winter Olympics,1994 Winter Olympics	Freestyle skiing at the 2010 Winter Olympics – Women's moguls,Freestyle Skiing at the 1998 Winter Olympics - Women's Moguls,Freestyle Skiing at the 1992 Winter Olympics - Women's Moguls,Freestyle skiing at the 2002 Winter Olympics – Women's moguls,Freestyle Skiing at the 1994 Winter Oympics - Women's Moguls,Freestyle Skiing at the 2006 Winter Olympics - Women's Moguls	
Men's 15 km Mass Start	/m/063wq85	Biathlon		2010 Winter Olympics	Biathlon at the 2006 Winter Olympics – Men's mass start,Biathlon at the 2010 Winter Olympics – Men's mass start	
Men's Freestyle Wrestling, Featherweight 58-63 kg	/m/09j6bzb	Freestyle wrestling		2000 Summer Olympics	Wrestling at the 2000 Summer Olympics - Men's Freestyle Featherweight	
Men's Pairs with coxswain	/m/09tn4d7	Rowing			Rowing at the 1988 Summer Olympics – Men's coxed pairs	
Men's 1000 yd free rifle	/m/09k3rmb	Shooting sports		1908 Summer Olympics	Shooting at the 1908 Summer Olympics - Men's 1000 yd free rifle	
Men's Greco-Roman Wrestling, Open	/m/09hvzfg	Greco-Roman wrestling		1896 Summer Olympics	Wrestling at the 1896 Summer Olympics - Men's Greco-Roman Open	
Club Swinging	/m/07npjhg	Artistic gymnastics			Gymnastics at the 1904 Summer Olympics - Men's club swinging	
Men's Freestyle Wrestling, Welterweight 66-72kg	/m/07n668v	Freestyle wrestling		1932 Summer Olympics,1924 Summer Olympics,1936 Summer Olympics,1928 Summer Olympics	Wrestling at the 1932 Summer Olympics - Men's Freestyle Welterweight,Wrestling  at the 1936 Summer Olympics - Men's Freestyle Welterweight,Wrestling at the 1924 Summer Olympics - Men's Freestyle Welterweight,Wrestling at the 1928 Summer Olympics - Men's Freestyle Welterweight	
Men's Freestyle Wrestling, Featherweight 57-62kg	/m/07j4s_n	Freestyle wrestling		1988 Summer Olympics,1992 Summer Olympics,1984 Summer Olympics,1980 Summer Olympics,1972 Summer Olympics,1996 Summer Olympics,1976 Summer Olympics	Wrestling at the 1984 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1972 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1992 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1960 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1980 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1956 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1996 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1948 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1952 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1976 Summer Olympics - Men's Freestyle Featherweight,Wrestling at the 1988 Summer Olympics - Men's Freestyle Featherweight	
Men's Boxing, Featherweight 52.6-57.2 kg	/m/07v_4cd	Boxing		1908 Summer Olympics	Boxing at the 1908 Summer Olympics - Featherweight	
Men's Freestyle Wrestling, Middleweight 72-79 kg	/m/07n6tlh	Freestyle wrestling		1936 Summer Olympics,1924 Summer Olympics,1932 Summer Olympics,1928 Summer Olympics	Wrestling at the 1932 Summer Olympics - Men's Freestyle Middleweight,Wrestling at the 1924 Summer Olympics - Men's Freestyle Middleweight,Wrestling at the 1936 Summer Olympics - Men's Freestyle Middleweight,Wrestling at the 1928 Summer Olympics - Men's Freestyle Middleweight	
Men's 50km freestyle	/m/07sgjvf	Cross-country skiing		1998 Winter Olympics,2006 Winter Olympics,1992 Winter Olympics	Cross-Country Skiing at the 1992 Winter Olympics - Men's 50km freestyle,Cross-country Skiing at the 2006 Winter Olympics – Men's 50km Freestyle,Cross-Country Skiing at the 1998 Winter Olympics - Men's 50km Freestyle	
Masters Foil	/m/07nnc_k	Fencing		1896 Summer Olympics,1900 Summer Olympics	Fencing at the 1896 Summer Olympics - Men's masters foil,Fencing at the 1900 Summer Olympics - Men's masters foil	
Men's Freestyle Wrestling, flyweight 48-52 kg	/m/07n6m8h	Freestyle wrestling		1972 Summer Olympics,1992 Summer Olympics,1988 Summer Olympics,1996 Summer Olympics,1984 Summer Olympics,1980 Summer Olympics,1976 Summer Olympics	Wrestling at the 1976 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1980 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1984 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1992 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1988 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1996 Summer Olympics - Men's freestyle Flyweight,Wrestling at the 1972 Summer Olympics - Men's freestyle Flyweight	
Women's 5km	/m/07sgjwh	Cross-country skiing		1998 Winter Olympics,1964 Winter Olympics,1988 Winter Olympics,1972 Winter Olympics,1980 Winter Olympics,1994 Winter Olympics,1984 Winter Olympics,1992 Winter Olympics,1976 Winter Olympics,1968 Winter Olympics	Cross Country Skiing at the 1980 Winter Olympics - Women's 5km,Cross Country Skiing at the 1984 Winter Olympics - Women's 5km,Cross Country Skiing at the 1998 Winter Olympics - Women's 5km,Cross Country Skiing at the 1964 Winter Olympics - Women's 5km,Cross Country Skiing at the 1972 Winter Olympics - Women's 5km,Cross Country Skiing at the 1968 Winter Olympics - Women's 5km,Cross Country Skiing at the 1992 Winter Olympics - Women's 5km,Cross Country Skiing at the 1988 Winter Olympics - Women's 5km,Cross Country Skiing at the 1994 Winter Olympics - Women's 5km,Cross Country Skiing at the 1976 Winter Olympics - Women's 5km	
Men's Au chapelet 50m	/m/07nnb_d	Archery		1900 Summer Olympics	Archery at the 1900 Summer Olympics - Au Chapelet 50 metres	
Men's 440yds Breaststroke	/m/07nvdf7	Swimming		1904 Summer Olympics	Swimming at the 1904 Summer Olympics - Men's 440 yard breaststroke	
Men's Track Cycling, 1/3 Mile	/m/07npj5k	Track cycling		1904 Summer Olympics	Cycling at the 1904 Summer Olympics - 1/3 mile	
Men's 30 metre military pistol	/m/07nwqkq	Shooting sports			Shooting at the 1920 Summer Olympics - Men's 30 metre military pistol	
Men's Freestyle Wrestling, Light Heavyweight 75-82.5kg	/m/07nwr5l	Freestyle wrestling		1920 Summer Olympics	Wrestling at the 1920 Summer Olympics - Men's freestyle light heavyweight	
Men's Freestyle Wrestling, Bantamweight -54kg	/m/07v_4sf	Freestyle wrestling		1908 Summer Olympics	Wrestling at the 1908 Summer Olympics - Men's freestyle bantamweight	
Men's Boxing, Light Heavyweight 73-80kg	/m/07ncr6x	Boxing		1948 Summer Olympics	Boxing at the 1948 Summer Olympics - Light Heavyweight	
Men's 10km Walk	/m/07n8kbx	Track and field athletics		1920 Summer Olympics,1952 Summer Olympics,1924 Summer Olympics,1912 Summer Olympics,1948 Summer Olympics	Athletics at the 1912 Summer Olympics - Men's 10 kilometre walk,Athletics at the 1920 Summer Olympics - Men's 10 kilometre walk,Athletics at the 1948 Summer Olympics – Men's 10 kilometre walk,Athletics at the 1924 Summer Olympics – Men's 10 kilometre walk,Athletics at the 1952 Summer Olympics - Men's 10 Kilometre Walk	
Four-Man Bobsleigh	/m/063wq8y	Bobsleigh		2010 Winter Olympics	Bobsleigh at the 2010 Winter Olympics – Four-man,Bobsleigh at the 1948 Winter Olympics - Four-man,Bobsleigh at the 2002 winter Olympics - Four Man Bobsleigh	
Men's Individual Large Hill	/m/063wqdz	Ski jumping		2010 Winter Olympics	Ski jumping at the 2010 Winter Olympics – Large hill individual	
Men's water polo	/m/04fk2qg	Water polo		2008 Summer Olympics,2012 Summer Olympics	Water polo at the 2008 Summer Olympics - Men's tournament,Water polo at the 2012 Summer Olympics – Men's tournament	
